chr,start,end,length,abs_summit,pileup,-log10(pvalue),fold_enrichment,-log10(qvalue)
8,23905285,23905893,608,23905607,28.98,20.8056,8.75175,18.4046
8,23923499,23923952,453,23923794,10.73,5.08049,3.91068,3.46239
8,23933635,23934237,602,23934002,17.71,16.2172,9.35393,13.9925
8,23954888,23955171,283,23955001,19.85,4.35259,2.60678,2.78782
8,23965849,23966366,517,23965988,24.68,14.2104,6.27043,12.0699
8,23970866,23971325,459,23971025,20.39,10.9285,5.34772,8.93958
8,23983825,23984243,418,23983995,40.78,44.4242,17.5849,41.3902
8,24011612,24011948,336,24011753,32.73,31.0278,13.0625,28.3145
8,24025006,24025240,234,24025078,10.73,7.07064,5.24126,5.30469
8,24033444,24033616,172,24033446,8.05,3.62443,3.01634,2.12894
8,24043063,24043787,724,24043489,228.59,306.386,45.9185,301.716
8,24044255,24045107,852,24044690,57.42,61.765,19.4721,58.4241
8,24070381,24071099,718,24070489,36.49,18.4941,5.92055,16.1823
8,24073980,24074186,206,24074078,14.49,6.63603,4.128,4.90271
8,24076379,24076559,180,24076456,23.07,9.71575,4.26539,7.79023
8,24077739,24078381,642,24077959,34.34,34.6875,14.2556,31.8821
8,24099301,24099749,448,24099527,17.17,8.44714,4.54281,6.58876
8,24110539,24111080,541,24110944,18.24,17.7694,9.78913,15.4755
8,24113552,24113896,344,24113708,15.02,6.9063,4.00621,5.15424
8,24114767,24114978,211,24114881,13.42,11.3449,7.20752,9.33325
8,24133960,24134724,764,24134471,34.88,40.2192,17.8078,37.2752
8,24141043,24141339,296,24141197,17.17,11.2084,6.05708,9.20446
8,24141529,24142198,669,24141897,24.15,25.9704,12.7916,23.4006
8,24143135,24143742,607,24143527,13.95,11.5421,7.60549,9.51925
8,24154654,24155038,384,24154916,17.17,13.026,7.13157,10.9385
8,24161204,24161632,428,24161530,15.56,10.191,6.05051,8.24682
8,24168527,24169077,550,24168793,48.29,48.8845,16.4314,45.7601
8,24190215,24190765,550,24190657,17.71,16.4744,9.51618,14.2306
8,24212136,24213071,935,24212397,41.32,39.3523,14.1061,36.4293
8,24216122,24216526,404,24216396,21.46,15.743,7.76766,13.5361
8,24225668,24226229,561,24226066,25.22,15.4524,6.55507,13.2534
8,24230661,24231387,726,24231076,58.49,47.658,12.4351,44.5556
8,24234998,24235476,478,24235232,19.85,15.7866,8.53005,13.5792
8,24241463,24242027,564,24241709,78.88,116.313,39.3112,112.431
8,24253836,24255475,1639,24254994,41.85,27.556,8.57099,24.9378
8,24259009,24259235,226,24259144,27.37,11.0449,4.36142,9.05116
8,24283616,24283931,315,24283758,23.61,17.4005,8.20349,15.1232
8,24288889,24289098,209,24288950,15.56,7.74523,4.60398,5.9346
8,24308574,24309086,512,24308854,40.78,31.2332,10.4454,28.5118
8,24314782,24315426,644,24314913,30.05,12.3086,4.43567,10.255
8,24318571,24319188,617,24318833,22.54,12.6839,5.88432,10.6123
8,24338253,24338695,442,24338363,12.34,10.3787,6.78663,8.41042
8,24344392,24345054,662,24344741,23.07,24.2093,12.0369,21.6988
8,24346178,24346656,478,24346306,16.63,15.2028,8.97027,13.0158
8,24348304,24348986,682,24348605,28.44,31.3661,14.7199,28.6401
8,24349544,24349847,303,24349754,18.24,9.03208,4.69835,7.14984
8,24350093,24350526,433,24350382,18.78,14.1169,7.76337,11.9784
8,24351976,24352221,245,24352115,11.81,9.17543,6.46598,7.28375
8,24362620,24362926,306,24362884,18.24,7.65738,4.02267,5.85265
8,24363138,24363469,331,24363236,22.54,8.40735,3.92288,6.55567
8,24364768,24365085,317,24364915,20.39,13.9532,6.98135,11.823
8,24365405,24365721,316,24365554,13.95,7.53305,4.98388,5.73483
8,24366465,24367418,953,24366606,23.07,11.0053,4.81477,9.01184
8,24371789,24372047,258,24371905,23.07,10.73,4.69459,8.75026
8,24380335,24380816,481,24380690,27.9,19.0389,8.07354,16.7026
8,24381543,24381996,453,24381855,24.15,22.2992,10.5838,19.8533
8,24389521,24389839,318,24389654,24.68,9.79599,4.28061,7.86804
8,24401444,24402080,636,24401691,13.42,5.46828,3.60376,3.81907
8,24405182,24405567,385,24405468,13.42,9.91357,6.29478,7.98103
8,24428346,24428852,506,24428566,19.85,18.5389,10.2629,16.2182
8,24436592,24436983,391,24436813,38.1,28.9709,9.77468,26.3097
8,24441689,24441928,239,24441816,12.88,8.17824,5.59795,6.33957
8,24449197,24449549,352,24449273,9.66,4.33257,3.55294,2.76944
8,24463410,24463585,175,24463542,12.88,8.80727,6.01527,6.93423
8,24464621,24464907,286,24464755,11.81,7.99565,5.67709,6.17005
8,24474614,24474890,276,24474620,8.59,3.62443,3.19521,2.12894
8,24485641,24485813,172,24485687,10.2,5.08049,3.73181,3.46239
8,24524087,24525330,1243,24524658,20.39,18.8918,9.93814,16.5582
8,24525605,24525919,314,24525804,16.63,10.6172,6.09774,8.64134
8,24534689,24534888,199,24534856,18.78,5.85335,3.29684,4.18178
8,24548291,24548896,605,24548591,46.68,25.3875,6.81205,22.8392
8,24554468,24555105,637,24554828,24.15,18.1835,8.20727,15.8797
8,24566158,24566660,502,24566326,23.07,21.0389,10.1321,18.6321
8,24568198,24568443,245,24568357,23.61,9.11308,4.10997,7.22426
8,24568838,24569140,302,24568894,13.42,4.81166,3.24663,3.21834
8,24584552,24585209,657,24584853,69.22,78.9323,22.9183,75.3811
8,24585805,24586392,587,24586025,52.05,50.4291,15.5664,47.2743
8,24586776,24587531,755,24587215,65.47,39.9516,8.30818,37.0143
8,24597811,24598919,1108,24598148,284.94,451.852,75.5164,446.806
8,24622441,24622754,313,24622618,16.63,11.9584,6.92098,9.91801
8,24653246,24653474,228,24653337,13.42,7.36723,4.70465,5.58059
8,24664789,24665056,267,24665053,18.24,3.88655,2.40556,2.37536
8,24665462,24665975,513,24665621,22,11.4989,5.18033,9.48272
8,24667548,24668033,485,24667694,40.78,42.3998,16.3979,39.4091
8,24672849,24673285,436,24673129,16.1,13.4794,7.63851,11.3739
8,24678517,24678895,378,24678651,12.88,9.15703,6.24817,7.26593
8,24684091,24684578,487,24684238,27.37,24.9477,11.2086,22.4108
8,24684882,24685793,911,24685354,28.98,8.09835,3.33072,6.2681
8,24704316,24704751,435,24704457,11.81,8.7715,6.19688,6.89921
8,24722570,24722760,190,24722708,11.81,5.95263,4.32492,4.26506
8,24726489,24726881,392,24726878,19.85,6.46191,3.47571,4.74125
8,24747699,24747894,195,24747750,11.27,5.86499,4.08954,4.18662
8,24755610,24755866,256,24755741,12.88,7.42301,5.10237,5.63303
8,24762526,24763098,572,24762891,23.61,17.4005,8.20349,15.1232
8,24798957,24799169,212,24799029,12.88,6.531,4.52952,4.80714
8,24799518,24800529,1011,24800013,30.59,20.6981,8.04951,18.3019
8,24804957,24805186,229,24805038,9.66,5.71384,4.48604,4.05283
8,24811989,24812665,676,24812284,32.2,11.9912,4.14951,9.95017
8,24826686,24827765,1079,24827445,37.56,34.9956,13.3341,32.1749
8,24829015,24829566,551,24829222,25.22,18.453,8.10268,16.1417
8,24829795,24830662,867,24829922,20.93,12.131,6.12499,10.0858
8,24843667,24844627,960,24844087,129.32,133.137,22.4073,129.144
8,24853262,24853475,213,24853385,16.63,12.7578,7.42199,10.6789
8,24865650,24866113,463,24866036,25.22,10.5157,4.37005,8.54303
8,24875347,24875676,329,24875506,25.76,16.9805,7.47399,14.7235
8,24877389,24877810,421,24877701,12.88,7.22907,4.97649,5.44917
8,24884127,24884347,220,24884232,27.37,5.64714,2.57879,3.9919
8,24888072,24888823,751,24888566,23.07,17.4005,8.02462,15.1232
8,24894614,24895075,461,24894932,48.29,48.8845,16.4314,45.7601
8,24900688,24901086,398,24900900,22,23.1607,11.6998,20.68
8,24951941,24952531,590,24952295,19.85,7.99138,4.17085,6.16685
8,24966905,24967462,557,24967313,22.54,12.409,5.7464,10.3508
8,24972340,24972734,394,24972486,19.32,18.0067,9.67139,15.7068
8,25019267,25019552,285,25019482,10.73,6.12668,4.60441,4.42252
8,25051731,25052224,493,25051980,18.78,14.9227,8.26553,12.7532
8,25055596,25055822,226,25055680,15.56,5.14305,3.22961,3.51917
8,25064720,25064937,217,25064773,12.88,6.45139,4.47923,4.73244
8,25111259,25111753,494,25111630,18.24,7.28745,3.84889,5.50397
8,25115433,25115943,510,25115521,16.1,10.2513,5.69935,8.29607
8,25121848,25122118,270,25122013,11.81,9.08008,6.40262,7.19364
8,25155005,25155241,236,25155122,14.49,12.5229,7.74412,10.4595
8,25197801,25197994,193,25197853,10.2,7.19164,5.0796,5.41207
8,25200875,25201123,248,25201019,18.24,11.955,6.28083,9.91643
8,25203736,25203936,200,25203816,11.27,6.54004,4.51053,4.81444
8,25206140,25206914,774,25206286,18.78,15.3123,8.51018,13.1183
8,25217355,25217635,280,25217512,24.15,25.6079,12.5735,23.0496
8,25222556,25223681,1125,25223099,34.34,34.0255,13.8707,31.2321
8,25224818,25225175,357,25224936,9.12,6.22657,4.59266,4.51383
8,25230813,25231021,208,25230892,28.44,18.0108,7.18747,15.7104
8,25235008,25235205,197,25235078,10.73,7.44556,5.49458,5.65512
8,25241265,25241749,484,25241464,31.66,9.87633,3.62883,7.94525
8,25245563,25245957,394,25245657,22,6.99767,3.28581,5.23596
8,25302617,25303001,384,25302888,10.73,7.99793,5.86602,6.17005
8,25307548,25307736,188,25307566,8.05,5.94877,4.52451,4.26127
8,25314310,25314490,180,25314448,10.2,4.95512,3.65386,3.34992
8,25321340,25321803,463,25321652,11.27,8.61974,5.83998,6.75512
8,25326183,25326508,325,25326332,14.49,12.23,7.55819,10.1792
8,25334217,25334445,228,25334384,14.49,8.41215,5.16275,6.5578
8,25338839,25339128,289,25338994,25.22,22.9278,10.65,20.4602
8,25352947,25353484,537,25353235,19.32,10.0802,5.07941,8.13771
8,25357908,25358524,616,25358355,29.51,27.659,12.1392,25.0398
8,25364547,25364897,350,25364664,16.1,11.6654,6.53395,9.63702
8,25384337,25384556,219,25384397,12.88,6.14765,4.28876,4.4418
8,25393086,25393753,667,25393363,62.78,87.329,31.6569,83.6915
8,25396867,25397493,626,25397159,46.68,38.2629,11.9211,35.3623
8,25399984,25400183,199,25400099,11.81,5.86499,4.26841,4.18662
8,25404354,25404526,172,25404448,12.34,7.89358,5.20109,6.07435
8,25423018,25423273,255,25423238,10.2,5.08049,3.73181,3.46239
8,25432632,25433164,532,25433002,29.51,23.8489,9.95858,21.3481
8,25443889,25444708,819,25444508,25.76,26.3253,12.9485,23.7458
8,25451008,25451913,905,25451457,20.39,14.2141,7.13029,12.0699
8,25456723,25456900,177,25456830,9.66,6.95302,5.32941,5.19463
8,25459353,25459678,325,25459479,12.34,10.3787,6.78663,8.41042
8,25461789,25462022,233,25461886,15.02,6.9063,4.00621,5.15424
8,25479741,25479976,235,25479846,12.34,7.89358,5.20109,6.07435
8,25481620,25483051,1431,25481960,29.51,10.0007,3.81414,8.06557
8,25487878,25488683,805,25488419,39.17,44.2603,17.6751,41.2305
8,25494414,25495408,994,25494726,41.32,27.0357,8.2524,24.4343
8,25503441,25504013,572,25503744,20.39,7.09102,3.56514,5.31608
8,25509987,25510788,801,25510185,49.9,31.6613,8.48399,28.9271
8,25531089,25531308,219,25531175,16.63,8.60744,4.92588,6.74409
8,25531515,25531947,432,25531558,25.76,8.87152,3.82241,6.99683
8,25541130,25541446,316,25541306,10.73,7.99793,5.86602,6.17005
8,25562775,25563528,753,25562945,23.61,17.4005,8.20349,15.1232
8,25564382,25564580,198,25564468,15.56,8.63944,5.11788,6.77351
8,25575042,25575575,533,25575213,36.49,35.1511,13.7827,32.3285
8,25600064,25600336,272,25600073,22,4.94366,2.55563,3.34066
8,25600689,25600865,176,25600743,15.56,5.31046,3.31229,3.67154
8,25603552,25604302,750,25603812,64.93,38.9764,8.2411,36.0607
8,25613430,25613724,294,25613723,8.05,3.62443,3.01634,2.12894
8,25620644,25621232,588,25621099,14.49,11.6606,7.1958,9.63442
8,25644730,25645175,445,25644952,26.29,25.4427,11.8297,22.8905
8,25650285,25650991,706,25650682,31.12,16.9563,6.06092,14.7001
8,25662445,25662955,510,25662736,22.54,15.3034,7.27357,13.1105
8,25663665,25663939,274,25663814,19.85,3.59698,2.31714,2.11018
8,25666035,25666248,213,25666152,12.34,7.67823,5.06524,5.86977
8,25674260,25674726,466,25674527,14.49,4.70046,3.09765,3.11737
8,25675497,25676477,980,25675737,77.81,69.808,15.7614,66.3591
8,25688192,25688413,221,25688278,16.63,13.6734,8.0012,11.5566
8,25691547,25691738,191,25691647,13.42,9.76742,6.20162,7.84145
8,25696635,25697147,512,25696907,17.71,14.6435,8.35769,12.4826
8,25697927,25698285,358,25698050,15.56,5.31046,3.31229,3.67154
8,25700257,25700918,661,25700765,28.44,24.0359,10.3647,21.5301
8,25701998,25702296,298,25702139,24.68,18.7859,8.72526,16.4572
8,25707734,25708219,485,25708189,10.2,3.53412,2.79886,2.05441
8,25731964,25732269,305,25732133,25.76,21.0952,9.77527,18.6854
8,25743803,25744020,217,25743877,14.49,6.17368,3.87206,4.46501
8,25767763,25768284,521,25767927,22,16.9135,8.00079,14.6598
8,25770042,25771276,1234,25770348,52.05,20.8853,4.82276,18.4838
8,25805062,25805294,232,25805166,13.95,7.82719,5.17,6.01168
8,25882077,25882317,240,25882233,16.63,10.2513,5.87822,8.29607
8,25891502,25892241,739,25891862,41.85,48.7861,19.7525,45.6657
8,25905130,25905443,313,25905289,12.88,4.79185,3.46961,3.19959
8,25917375,25917781,406,25917770,18.78,4.75456,2.82587,3.16814
8,25928618,25929326,708,25929031,63.32,52.2812,12.8638,49.0916
8,25933035,25933349,314,25933196,17.17,13.2699,7.27898,11.1732
8,25936854,25937584,730,25937274,32.73,20.0531,7.31412,17.6814
8,25958607,25958786,179,25958674,10.2,8.15019,5.69481,6.31189
8,25979214,25979500,286,25979358,25.76,13.6108,5.80158,11.498
8,25993739,25993912,173,25993816,11.27,9.2473,6.24072,7.34654
8,25997587,25998228,641,25997970,35.95,9.77814,3.3593,7.8515
8,26045088,26045710,622,26045415,25.76,19.6141,8.91896,17.2563
8,26049440,26049929,489,26049769,79.42,54.2477,10.0521,51.0278
8,26055017,26055639,622,26055565,11.27,8.61974,5.83998,6.75512
8,26062194,26062397,203,26062304,9.12,6.22657,4.59266,4.51383
8,26066218,26066390,172,26066233,7.51,5.09684,4.33004,3.4742
8,26077811,26078021,210,26077939,15.02,7.78444,4.47621,5.97189
8,26080588,26080891,303,26080753,18.78,10.3253,5.52543,8.36356
8,26103587,26104232,645,26103714,21.46,15.2573,7.48802,13.0661
8,26106727,26107135,408,26106993,41.32,27.556,8.46367,24.9378
8,26113054,26113280,226,26113132,12.34,9.53485,6.24852,7.61495
8,26119355,26119765,410,26119609,29.51,16.0393,6.10262,13.8233
8,26123746,26124065,319,26123848,15.56,9.31879,5.52048,7.40747
8,26126563,26127540,977,26127060,58.49,33.2676,7.4362,30.496
8,26132568,26132945,377,26132709,16.63,15.2028,8.97027,13.0158
8,26142153,26142359,206,26142282,14.49,8.41215,5.16275,6.5578
8,26148798,26149381,583,26149119,13.95,9.55582,6.29278,7.63376
8,26153975,26154147,172,26154032,10.73,7.8601,5.77364,6.04223
8,26158229,26158536,307,26158389,17.17,8.44714,4.54281,6.58876
8,26167453,26167871,418,26167608,18.24,9.25272,4.81111,7.34867
8,26175033,26175273,240,26175117,10.73,7.13067,5.28184,5.35481
8,26192152,26192331,179,26192223,9.66,7.09034,5.42186,5.31608
8,26197679,26198258,579,26198178,14.49,8.41215,5.16275,6.5578
8,26226293,26226706,413,26226441,26.29,28.8481,13.8835,26.1897
8,26228807,26229384,577,26229054,33.27,38.8919,17.1347,35.9787
8,26244571,26244872,301,26244652,10.2,5.69103,4.11597,4.03267
8,26256938,26257397,459,26257026,11.81,4.01994,3.12628,2.50003
8,26267027,26267628,601,26267360,35.42,32.4003,12.5919,29.6468
8,26268365,26268537,172,26268460,10.73,6.12668,4.60441,4.42252
8,26297434,26297679,245,26297553,19.32,13.0754,6.70638,10.9868
8,26299005,26299365,360,26299141,20.39,13.1692,6.54075,11.0785
8,26301834,26302124,290,26301928,22.54,11.9401,5.51482,9.90301
8,26309255,26309489,234,26309400,10.2,5.3033,3.87117,3.6666
8,26316733,26316940,207,26316802,13.95,9.55582,6.29278,7.63376
8,26320095,26320295,200,26320189,10.2,8.15019,5.69481,6.31189
8,26333759,26334652,893,26334123,34.34,40.9493,17.9778,37.9861
8,26334922,26335243,321,26335037,16.1,15.2028,8.69731,13.0158
8,26344371,26345341,970,26345018,38.1,47.3061,19.8885,44.2133
8,26396496,26397337,841,26397020,27.37,30.3108,14.4294,27.6124
8,26400511,26401119,608,26400655,16.1,15.2028,8.69731,13.0158
8,26414962,26415390,428,26415232,18.78,17.1211,9.65306,14.8603
8,26419431,26419783,352,26419691,10.2,8.15019,5.69481,6.31189
8,26423559,26423965,406,26423821,19.85,18.7993,10.4271,16.4681
8,26434772,26435495,723,26435077,23.07,22.7943,11.1847,20.3306
8,26440184,26440507,323,26440438,12.34,6.95361,4.61336,5.19463
8,26442081,26442322,241,26442230,21.46,7.73977,3.74401,5.9295
8,26444738,26445515,777,26444897,34.88,9.2175,3.26174,7.32554
8,26446018,26446449,431,26446096,12.88,6.95361,4.79891,5.19463
8,26463882,26465140,1258,26464662,34.34,32.4965,12.9936,29.7398
8,26490043,26490891,848,26490480,41.85,32.3801,10.7137,29.6284
8,26495062,26495448,386,26495205,40.78,26.5338,8.35635,23.9477
8,26505273,26506216,943,26505914,24.15,25.6079,12.5735,23.0496
8,26513905,26514087,182,26514022,11.81,5.86499,4.26841,4.18662
8,26524230,26524451,221,26524374,11.27,5.86499,4.08954,4.18662
8,26529262,26529746,484,26529327,9.12,6.95302,5.06111,5.19463
8,26536324,26536958,634,26536479,17.71,13.026,7.34217,10.9385
8,26537492,26538079,587,26537559,14.49,3.6454,2.58137,2.14792
8,26554003,26554623,620,26554536,25.76,14.0902,6.02632,11.9538
8,26562985,26563248,263,26563129,13.42,11.3449,7.20752,9.33325
8,26569119,26570118,999,26569949,30.59,25.4237,10.5288,22.8717
8,26578483,26578724,241,26578567,12.34,10.3787,6.78663,8.41042
8,26579530,26579937,407,26579825,30.59,20.3845,7.89657,18.001
8,26603503,26604056,553,26603892,23.07,21.0389,10.1321,18.6321
8,26610188,26610486,298,26610337,19.32,13.1909,6.77255,11.0958
8,26621444,26622183,739,26621786,231.28,311.671,46.4551,306.985
8,26623262,26623453,191,26623368,12.88,6.6833,4.62615,4.94305
8,26624220,26624826,606,26624380,33.27,35.6387,15.193,32.8057
8,26627436,26628028,592,26627570,35.42,27.8414,10.172,25.2167
8,26726717,26727384,667,26726826,12.88,6.95361,4.79891,5.19463
8,26751618,26752175,557,26751837,38.64,24.5208,7.92706,22.0006
8,26754829,26755137,308,26754984,37.56,38.5183,15.3414,35.6143
8,26767364,26767604,240,26767447,17.71,8.24004,4.56735,6.39412
8,26777444,26777668,224,26777575,12.88,9.15703,6.24817,7.26593
8,26785564,26785787,223,26785718,16.63,7.82317,4.49405,6.00896
8,26786502,26786859,357,26786689,17.17,6.60524,3.63425,4.87489
8,26806821,26807488,667,26807066,27.9,30.3108,14.7023,27.6124
8,26814882,26815804,922,26815446,28.44,18.3673,7.35997,16.0583
8,26817637,26818283,646,26817959,20.93,18.5137,9.94894,16.1957
8,26832137,26832526,389,26832390,9.12,4.33257,3.37408,2.76944
8,26835252,26836456,1204,26836102,41.85,27.556,8.57099,24.9378
8,26854639,26854811,172,26854798,11.81,4.14638,3.20131,2.60805
8,26866279,26866953,674,26866889,13.42,7.53305,4.80501,5.73483
8,26890851,26891061,210,26890941,21.46,11.7967,5.61602,9.76423
8,26908566,26909223,657,26909074,20.93,12.6893,6.43412,10.6166
8,26927625,26927998,373,26927842,48.83,33.5726,9.40203,30.7921
8,26928533,26929158,625,26928829,35.95,26.9049,9.8487,24.3071
8,26936362,26936899,537,26936693,15.56,13.6326,8.2199,11.5181
8,26959512,26959867,355,26959613,18.78,9.25272,4.94526,7.34867
8,26962184,26962487,303,26962386,13.42,11.5421,7.33254,9.51925
8,26966537,26966729,192,26966597,11.81,9.08008,6.40262,7.19364
8,26976128,26976403,275,26976309,18.24,15.3123,8.27932,13.1183
8,26982186,26982841,655,26982679,23.07,17.0988,7.85701,14.8383
8,26985267,26985563,296,26985417,23.61,22.2185,11.0798,19.7749
8,27007069,27007332,263,27007162,15.02,13.5228,7.88624,11.4154
8,27059361,27059537,176,27059473,10.73,7.99793,5.86602,6.17005
8,27067873,27068225,352,27068062,22,16.0317,7.50674,13.8164
8,27069939,27070552,613,27070191,28.44,25.0776,10.9621,22.5372
8,27070987,27071538,551,27071333,44.54,46.7828,17.0656,43.7011
8,27113892,27114264,372,27114131,27.37,14.2995,5.67334,12.152
8,27124469,27125036,567,27124706,32.73,22.4566,8.43318,20.0027
8,27129332,27129504,172,27129395,12.34,6.6833,4.44728,4.94305
8,27143634,27143919,285,27143757,16.1,12.7578,7.19615,10.6789
8,27148051,27148803,752,27148361,18.78,17.7694,10.0621,15.4755
8,27150916,27151345,429,27151196,30.05,16.9306,6.20994,14.6749
8,27157398,27157934,536,27157784,40.25,49.401,20.2978,46.2664
8,27161511,27161937,426,27161757,26.29,19.5363,8.43433,17.1834
8,27163401,27163681,280,27163558,18.78,13.7863,7.55925,11.6642
8,27166766,27167130,364,27166922,18.78,7.28745,3.95621,5.50397
8,27184701,27184906,205,27184800,28.44,9.36461,3.67999,7.45238
8,27192769,27192968,199,27192804,11.81,5.86499,4.26841,4.18662
8,27195382,27196036,654,27195752,20.39,10.9285,5.34772,8.93958
8,27203470,27203724,254,27203608,13.95,10.2984,6.78387,8.33838
8,27208626,27208946,320,27208784,19.85,14.1501,7.52427,12.0116
8,27209272,27209514,242,27209380,11.27,6.40646,4.42655,4.68996
8,27216370,27216542,172,27216493,9.66,4.22059,3.47873,2.66757
8,27246557,27246742,185,27246663,10.2,7.8601,5.50956,6.04223
8,27253523,27253708,185,27253568,10.73,8.15019,5.96777,6.31189
8,27267646,27268081,435,27267954,14.49,9.28153,5.69421,7.37625
8,27301729,27302738,1009,27301962,40.78,26.5338,8.35635,23.9477
8,27309625,27310000,375,27309769,25.76,19.6141,8.91896,17.2563
8,27316973,27317426,453,27317142,25.22,15.4524,6.55507,13.2534
8,27319654,27320005,351,27319678,18.78,4.75456,2.82587,3.16814
8,27325834,27326116,282,27325953,11.27,8.7715,5.9372,6.89921
8,27333949,27334151,202,27334045,11.81,9.08008,6.40262,7.19364
8,27339122,27339588,466,27339491,15.02,13.8582,8.09172,11.7351
8,27358567,27359187,620,27359142,13.95,8.90895,5.86799,7.03189
8,27361017,27361925,908,27361329,50.44,37.1881,10.2881,34.3151
8,27363010,27363654,644,27363145,17.71,6.60524,3.74157,4.87489
8,27370614,27371406,792,27370712,18.24,10.3253,5.37555,8.36356
8,27383326,27384447,1121,27383725,26.29,25.8934,12.1003,23.3284
8,27389965,27390305,340,27390178,16.1,14.9606,8.54902,12.7887
8,27391928,27392331,403,27392163,12.88,7.94909,5.4468,6.12704
8,27403347,27403870,523,27403628,39.71,46.4475,19.2203,43.3723
8,27421257,27421439,182,27421353,13.42,7.53305,4.80501,5.73483
8,27422599,27423229,630,27423012,20.39,7.09102,3.56514,5.31608
8,27430964,27431620,656,27431304,18.24,17.2504,9.4707,14.9868
8,27450931,27451325,394,27451021,12.88,7.94909,5.4468,6.12704
8,27461037,27461298,261,27461177,22,4.94366,2.55563,3.34066
8,27501988,27502408,420,27502148,22,17.993,8.61965,15.6941
8,27508511,27508683,172,27508598,8.59,5.50541,4.48933,3.85423
8,27512425,27512935,510,27512699,16.1,8.20088,4.55705,6.35763
8,27519284,27519582,298,27519437,21.46,11.7967,5.61602,9.76423
8,27520136,27520827,691,27520499,35.42,42.521,18.5237,39.5244
8,27538344,27538882,538,27538589,15.02,9.31879,5.34162,7.40747
8,27548079,27548557,478,27548457,11.27,8.19382,5.56653,6.35162
8,27549491,27549977,486,27549891,9.66,5.96054,4.65451,4.27215
8,27559277,27559577,300,27559378,38.1,26.8388,8.80602,24.2425
8,27585616,27585966,350,27585832,22.54,14.8955,7.04878,12.7265
8,27591150,27591455,305,27591425,14.49,4.70046,3.09765,3.11737
8,27598320,27599007,687,27598644,50.44,51.6897,17.1469,48.5116
8,27607907,27608087,180,27607955,12.34,6.99831,4.64096,5.23651
8,27613435,27613771,336,27613584,20.39,15.474,7.86429,13.2737
8,27618200,27618579,379,27618505,19.32,5.28566,2.90252,3.65346
8,27619283,27619612,329,27619517,20.93,13.9532,7.15648,11.823
8,27632263,27632482,219,27632380,20.39,14.1628,7.10094,12.0239
8,27638060,27638338,278,27638257,9.12,6.22657,4.59266,4.51383
8,27664570,27664962,392,27664905,20.39,5.83711,3.05584,4.1677
8,27689972,27690324,352,27690117,25.76,10.5157,4.45948,8.54303
8,27700250,27700821,571,27700500,18.78,14.2882,7.86961,12.1433
8,27708359,27708824,465,27708556,25.76,26.6812,13.1678,24.0891
8,27724147,27724466,319,27724373,9.12,6.95302,5.06111,5.19463
8,27744377,27744572,195,27744470,11.27,9.2473,6.24072,7.34654
8,27746777,27747637,860,27747096,76.73,113.591,38.867,109.725
8,27778500,27778900,400,27778638,16.1,15.0988,8.63363,12.9218
8,27785304,27785732,428,27785576,24.68,25.9704,13.0646,23.4006
8,27790062,27790407,345,27790232,20.93,20.4248,11.1539,18.0346
8,27811335,27811520,185,27811373,20.93,4.83877,2.74093,3.24493
8,27832620,27833376,756,27833052,56.88,51.2945,14.7502,48.1245
8,27836451,27836937,486,27836690,56.88,71.8431,25.8577,68.3712
8,27868014,27868241,227,27868142,13.95,11.5421,7.60549,9.51925
8,27902804,27903744,940,27903128,17.71,9.4548,5.22566,7.53981
8,27912390,27912643,253,27912531,15.56,13.415,8.08191,11.3127
8,27920769,27921462,693,27921300,21.46,11.5354,5.48439,9.51803
8,27924276,27924551,275,27924408,16.1,11.9584,6.71038,9.91801
8,27948923,27949285,362,27949117,16.63,5.94584,3.52693,4.26127
8,27953948,27954197,249,27954087,12.34,9.7768,6.40326,7.85026
8,27955511,27955847,336,27955705,19.32,13.6286,7.02547,11.5144
8,27973356,27973623,267,27973418,15.02,8.1942,4.70213,6.35162
8,27978820,27978997,177,27978908,16.63,7.14161,4.13183,5.36513
8,27988256,27988518,262,27988415,19.85,18.5389,10.2629,16.2182
8,28004146,28004924,778,28004370,17.71,16.2172,9.35393,13.9925
8,28015723,28016041,318,28015801,15.56,13.9559,8.42436,11.823
8,28023877,28024169,292,28024038,9.66,6.95302,5.32941,5.19463
8,28030213,28030869,656,28030416,22.54,18.6912,9.23755,16.3661
8,28033416,28033638,222,28033552,11.27,4.14638,3.06716,2.60805
8,28040850,28041075,225,28040982,13.42,11.3449,7.20752,9.33325
8,28042701,28042995,294,28042835,10.2,5.08049,3.73181,3.46239
8,28052283,28053198,915,28052428,24.15,14.5125,6.28677,12.356
8,28112488,28112987,499,28112694,26.83,13.452,5.56602,11.347
8,28130781,28131621,840,28131375,34.34,30.322,11.7808,27.6206
8,28138011,28138738,727,28138269,23.07,13.8254,6.13503,11.7026
8,28148420,28149115,695,28148772,43.46,14.6592,4.04225,12.498
8,28156167,28156715,548,28156567,31.12,12.0736,4.26259,10.03
8,28184376,28185104,728,28184743,177.62,208.093,31.6469,203.773
8,28195935,28196331,396,28196138,15.56,13.415,8.08191,11.3127
8,28197534,28197848,314,28197634,21.46,9.90183,4.69567,7.96957
8,28199032,28199317,285,28199162,13.95,7.53305,4.98388,5.73483
8,28213342,28213562,220,28213454,14.49,12.3307,7.62217,10.2746
8,28243841,28244584,743,28244114,31.12,15.5976,5.52319,13.3948
8,28249679,28249912,233,28249781,21.46,20.3102,10.5208,17.9305
