chr,start,end,length,abs_summit,pileup,-log10(pvalue),fold_enrichment,-log10(qvalue)
10,7371426,7372160,734,7371951,96.92,63.2885,9.79198,60.6317
10,7388306,7389483,1177,7389221,53.76,47.8609,14.1499,45.3694
10,7399603,7400019,416,7399720,28.77,7.02967,2.97731,5.38085
10,7407044,7407358,314,7407219,36.34,19.3873,6.22416,17.3444
10,7412896,7413137,241,7413072,24.23,9.93799,4.26182,8.15897
10,7413715,7414006,291,7413848,34.83,11.4807,3.89463,9.65225
10,7419550,7420984,1434,7420336,86.32,57.188,9.70214,54.5923
10,7425480,7425831,351,7425628,34.07,9.39578,3.23555,7.64166
10,7430455,7430668,213,7430593,19.69,5.28566,2.95526,3.73371
10,7431940,7432812,872,7432280,102.22,99.739,19.161,96.7893
10,7434484,7434837,353,7434637,40.13,13.2586,3.8675,11.3739
10,7439747,7440060,313,7439915,18.93,9.77723,5.26484,8.00639
10,7445032,7445524,492,7445237,75.72,78.6573,20.2668,75.865
10,7463168,7463432,264,7463300,22.72,8.40735,3.9526,6.69285
10,7466104,7466637,533,7466381,65.12,54.7104,13.2236,52.141
10,7483907,7484176,269,7484060,34.07,13.3826,4.38417,11.4923
10,7493847,7494071,224,7493950,24.23,10.3152,4.41469,8.52494
10,7494745,7495362,617,7495144,59.82,54.5739,15.2044,52.0065
10,7503456,7503841,385,7503701,18.93,7.28745,3.98593,5.6259
10,7528234,7528844,610,7528709,27.26,15.4509,6.15994,13.5026
10,7553314,7553668,354,7553465,37.86,5.68615,2.28584,4.11271
10,7574377,7574720,343,7574493,24.99,5.931,2.88746,4.33844
10,7593515,7593945,430,7593592,21.96,5.34426,2.8698,3.78544
10,7598122,7598696,574,7598355,192.33,250.994,41.2207,247.396
10,7600898,7601337,439,7600980,19.69,7.15767,3.75442,5.50281
10,7614534,7615016,482,7614769,65.12,43.2993,9.24728,40.8632
10,7615893,7616335,442,7615998,44.67,12.596,3.51338,10.7298
10,7641663,7642297,634,7641971,79.5,78.9914,18.8095,76.1951
10,7681498,7682338,840,7681703,41.65,27.1479,8.36181,24.9522
10,7695401,7695921,520,7695614,35.59,19.9226,6.64025,17.8701
10,7701141,7701405,264,7701277,23.47,14.2739,6.46499,12.3601
10,7707077,7707841,764,7707309,84.8,39.3394,6.12892,36.9565
10,7714234,7714712,478,7714293,17.42,7.74353,4.24169,6.0574
10,7757695,7758312,617,7758026,120.39,128.527,23.8025,125.4
10,7767259,7767650,391,7767447,48.46,19.8491,4.94599,17.7977
10,7771713,7771966,253,7771817,33.32,8.84019,3.1657,7.11047
10,7800509,7800739,230,7800641,21.96,6.88128,3.46961,5.24255
10,7802575,7802967,392,7802764,36.34,17.8778,5.67898,15.8704
10,7837221,7837724,503,7837487,168.85,155.462,18.8725,152.2
10,7843116,7843818,702,7843317,60.57,32.0315,6.84166,29.7542
10,7844345,7844751,406,7844480,29.53,11.5922,4.36147,9.75791
10,7855551,7855906,355,7855716,67.39,21.349,4.02292,19.2647
10,7858369,7858789,420,7858551,64.36,42.9009,9.33726,40.4693
10,7873735,7874103,368,7873912,39.37,30.0967,10.0934,27.8511
10,7887067,7887277,210,7887145,22.72,10.1019,4.6878,8.31812
10,7889860,7890556,696,7890065,31.04,11.0444,3.91983,9.22845
10,7905917,7906329,412,7906121,53,48.5263,14.266,46.0252
10,7908908,7909194,286,7909015,22.72,8.40735,3.9526,6.69285
10,7927302,7927648,346,7927490,28.77,17.3606,6.95633,15.3666
10,7930480,7930979,499,7930840,23.47,13.5895,6.11819,11.6929
10,7932195,7932611,416,7932374,23.47,12.7755,5.71794,10.9015
10,7956616,7956944,328,7956775,18.17,4.75456,2.73892,3.24037
10,7959895,7960377,482,7960145,37.1,23.0183,7.41142,20.8986
10,7981431,7981738,307,7981631,28.77,9.36461,3.72163,7.61097
10,7986467,7987403,936,7986924,182.48,178.327,21.3724,174.972
10,7994572,7995274,702,7995037,59.06,42.5025,10.1454,40.0752
10,8027712,8028729,1017,8028121,34.07,10.639,3.57345,8.837
10,8032773,8033034,261,8032876,18.93,5.85335,3.32161,4.26563
10,8048059,8048947,888,8048617,43.16,16.2502,4.41596,14.2814
10,8050615,8051062,447,8050963,31.04,15.1537,5.34077,13.2177
10,8061890,8062258,368,8062116,38.62,14.5105,4.41434,12.5902
10,8096020,8096568,548,8096252,49.97,31.4937,8.43526,29.2249
10,8098262,8098546,284,8098395,24.99,5.06283,2.59871,3.53079
10,8141702,8142110,408,8141897,34.83,15.306,5.11865,13.3601
10,8148525,8148924,399,8148853,15.9,7.33522,4.46473,5.66609
10,8175743,8175982,239,8175876,22.72,4.17504,2.37156,2.70354
10,8196108,8197000,892,8196510,2123.15,4913.54,441.336,4907.32
10,8207134,8207351,217,8207232,28.77,8.09835,3.30812,6.39999
10,8250237,8250908,671,8250580,80.26,55.3116,10.1577,52.7355
10,8284180,8284415,235,8284256,27.26,6.51537,2.82587,4.89319
10,8287360,8287941,581,8287533,29.53,8.67725,3.39225,6.95282
10,8292868,8293418,550,8292956,49.22,16.6661,4.09101,14.6888
10,8330515,8331083,568,8330687,16.66,7.66459,4.41452,5.98231
10,8334964,8335517,553,8335258,33.32,9.80686,3.43162,8.03227
10,8373809,8374014,205,8373920,24.23,8.23007,3.60428,6.52053
10,8392045,8392526,481,8392294,73.45,59.7014,13.0266,57.0802
10,8409902,8410107,205,8410018,15.9,7.33522,4.46473,5.66609
10,8423788,8424361,573,8424107,60.57,35.1427,7.69686,32.8187
10,8472257,8473050,793,8472809,60.57,24.8733,5.13124,22.7191
10,8480031,8480309,278,8480088,15.14,7.16158,4.17151,5.50613
10,8484908,8485741,833,8485198,102.98,107.179,22.17,104.18
10,8488985,8489536,551,8489347,47.7,40.9234,12.8658,38.5172
10,8490748,8490975,227,8490928,21.96,6.40804,3.27977,4.79368
10,8494443,8494764,321,8494601,84.05,32.9592,5.0028,30.6665
10,8513422,8513933,511,8513730,43.16,30.8471,9.3341,28.5908
10,8520709,8521350,641,8521125,62.09,57.3615,15.2518,54.764
10,8525896,8526172,276,8526095,18.17,5.80016,3.17267,4.22145
10,8528164,8528469,305,8528311,65.12,26.0562,4.97128,23.8796
10,8530030,8530634,604,8530299,77.99,51.8182,9.7851,49.2811
10,8535612,8536077,465,8535908,72.69,33.6709,6.00325,31.3682
10,8547022,8547427,405,8547189,24.23,9.79599,4.20499,8.02209
10,8555828,8556070,242,8555973,33.32,10.8469,3.73002,9.03979
10,8556373,8556676,303,8556605,18.17,7.46411,3.91675,5.79215
10,8589199,8589887,688,8589517,41.65,32.3039,10.6255,30.0241
10,8601431,8601742,311,8601602,26.5,12.2571,4.9912,10.4029
10,8622209,8622461,252,8622339,21.2,11.0597,5.1872,9.24293
10,8629935,8630225,290,8630119,31.04,12.7582,4.48177,10.8864
10,8658590,8659119,529,8658853,33.32,24.5176,9.06534,22.37
10,8660661,8661182,521,8660998,36.34,27.8544,9.86545,25.6464
10,8690643,8691197,554,8690995,31.8,20.3699,7.70086,18.3049
10,8713927,8714135,208,8714063,18.93,9.77723,5.26484,8.00639
10,8724747,8725296,549,8725098,62.09,40.8368,9.01275,38.4322
10,8728418,8728796,378,8728575,54.52,29.6055,6.93968,27.3678
10,8764394,8764913,519,8764564,99.19,40.175,5.27323,37.7786
10,8766661,8767276,615,8766869,91.62,69.1814,12.0874,66.4704
10,8794406,8794813,407,8794603,46.95,13.7787,3.68812,11.8779
10,8813796,8814028,232,8813897,31.8,11.3145,4.10023,9.49088
10,8831044,8831289,245,8831149,16.66,7.85079,4.51498,6.16115
10,8831709,8832628,919,8832352,65.12,60.0909,15.4481,57.467
10,8877286,8877606,320,8877490,25.74,15.8985,6.91068,13.9396
10,8878817,8879141,324,8878872,15.14,7.33522,4.2647,5.66609
10,8881731,8882339,608,8881871,23.47,13.4861,6.06663,11.5929
10,8894568,8895036,468,8894919,26.5,8.13604,3.43769,6.43256
10,8930510,8930732,222,8930629,22.72,8.21219,3.87193,6.50546
10,8944745,8945119,374,8944939,31.8,22.3551,8.66529,20.2494
10,8947320,8947728,408,8947532,101.46,64.2816,9.31482,61.6169
10,8967955,8968203,248,8968046,24.23,5.93573,2.80489,4.34283
10,8977205,8977446,241,8977310,23.47,11.0053,4.89456,9.19069
10,8983914,8984343,429,8984144,44.67,26.7458,7.61233,24.5564
10,8988949,8989335,386,8989109,25.74,15.4524,6.68608,13.5036
10,9005339,9005708,369,9005568,34.83,11.902,4.02003,10.0584
10,9015000,9015710,710,9015436,39.37,26.7923,8.60846,24.6017
10,9015918,9016124,206,9016034,34.83,7.28108,2.7562,5.62197
10,9035681,9036455,774,9036208,32.56,15.1979,5.30158,13.259
10,9040551,9041025,474,9040690,28.02,14.6778,5.59936,12.7526
10,9076311,9076891,580,9076625,61.33,48.8821,12.0764,46.3772
10,9077556,9078939,1383,9078555,62.09,15.8899,3.32049,13.9313
10,9086966,9087408,442,9087244,24.23,12.5515,5.37952,10.6863
10,9108479,9108866,387,9108621,79.5,43.1405,7.3186,40.7062
10,9127820,9128228,408,9127961,21.2,10.565,4.9501,8.76667
10,9132916,9133366,450,9133072,31.04,13.965,4.90354,12.0598
10,9139800,9140461,661,9139994,60.57,18.3587,3.84843,16.3414
10,9150341,9150893,552,9150778,18.17,9.56505,4.95413,7.80479
10,9151114,9151472,358,9151312,21.2,6.40804,3.1716,4.79368
10,9152959,9153630,671,9153299,128.72,161.506,34.2687,158.216
10,9154682,9155111,429,9154813,23.47,13.5895,6.11819,11.6929
10,9159918,9160164,246,9160085,21.96,8.52379,4.16668,6.80584
10,9162556,9163041,485,9162850,53,15.4258,3.6002,13.4777
10,9167646,9168191,545,9167905,122.66,81.7301,10.3053,78.9119
10,9174741,9175374,633,9174913,34.83,24.5802,8.95764,22.4305
10,9199263,9199807,544,9199610,21.2,9.46042,4.44024,7.70307
10,9213850,9214934,1084,9214624,136.29,67.6982,6.86468,65.0006
10,9237280,9237684,404,9237579,21.96,5.34426,2.8698,3.78544
10,9244790,9245083,293,9244951,22.72,13.3364,6.26497,11.4483
10,9262791,9263031,240,9262940,19.69,10.3582,5.31727,8.56644
10,9264472,9264861,389,9264599,18.93,5.85335,3.32161,4.26563
10,9266796,9267373,577,9267335,15.14,7.33522,4.2647,5.66609
10,9282128,9282908,780,9282313,23.47,13.6109,6.12892,11.7142
10,9286132,9286779,647,9286234,21.96,9.67132,4.69017,7.90744
10,9296760,9297027,267,9296880,21.2,9.46042,4.44024,7.70307
10,9311551,9311778,227,9311647,25.74,9.9309,4.22501,8.15244
10,9312362,9313166,804,9312624,46.95,36.5604,11.2022,34.2152
10,9324258,9324495,237,9324428,24.99,7.75257,3.53326,6.0658
10,9331167,9331492,325,9331330,13.63,5.83374,3.86465,4.25018
10,9333710,9334136,426,9333968,33.32,23.0896,8.379,20.9691
10,9342035,9342598,563,9342297,36.34,5.92408,2.33406,4.33307
10,9343081,9343613,532,9343264,50.73,30.6467,7.91607,28.3934
10,9363561,9364129,568,9363985,46.95,29.6026,8.32966,27.3654
10,9378447,9378720,273,9378640,25.74,8.87152,3.82062,7.14008
10,9393558,9393962,404,9393788,45.43,13.1828,3.57163,11.2993
10,9396937,9397496,559,9397306,37.86,13.7765,4.3177,11.8761
10,9408784,9409144,360,9408978,27.26,10.202,4.03696,8.4155
10,9414564,9414942,378,9414811,13.63,4.48461,3.11927,2.98903
10,9439005,9439506,501,9439383,25.74,7.5807,3.35563,5.9026
10,9467847,9468220,373,9468030,22.72,9.61569,4.47042,7.85339
10,9491227,9492010,783,9491645,41.65,33.6429,11.2656,31.3402
10,9496236,9496722,486,9496430,21.2,12.4171,5.86492,10.555
10,9502092,9502338,246,9502210,21.96,7.73977,3.8264,6.0537
10,9508018,9508894,876,9508447,73.45,52.506,10.6353,49.9589
10,9509268,9509981,713,9509472,63.6,49.1636,11.7248,46.6562
10,9535338,9535546,208,9535345,15.14,4.03952,2.63571,2.58157
10,9549304,9549613,309,9549458,34.83,15.306,5.11865,13.3601
10,9557402,9557732,330,9557510,29.53,10.0007,3.81628,8.21932
10,9571807,9572187,380,9572005,31.8,22.3551,8.66529,20.2494
10,9582282,9582707,425,9582452,46.95,24.3647,6.51877,22.2213
10,9598504,9598876,372,9598752,52.25,28.5068,6.85716,26.2899
10,9611980,9612851,871,9612472,128.72,104.645,14.4135,101.663
10,9625061,9625715,654,9625512,28.77,15.1622,5.95462,13.2246
10,9630634,9630991,357,9630744,15.14,7.33522,4.2647,5.66609
10,9639325,9639931,606,9639608,88.59,97.8184,23.6673,94.8818
10,9646492,9646911,419,9646760,24.99,9.79599,4.33119,8.02209
10,9659345,9659593,248,9659475,18.93,9.77723,5.26484,8.00639
10,9672399,9672714,315,9672552,15.9,5.74621,3.60361,4.16954
10,9689187,9689392,205,9689299,15.9,5.31046,3.38018,3.75515
10,9694027,9694458,431,9694257,72.69,34.3362,6.14082,32.0242
10,9695213,9695572,359,9695440,18.17,7.67869,4.0177,5.99557
10,9695838,9696226,388,9696057,52.25,39.4389,10.6545,37.0535
10,9704873,9705389,516,9705208,38.62,24.5208,7.9233,22.3725
10,9713340,9713643,303,9713539,28.02,15.1622,5.80318,13.2246
10,9722014,9722468,454,9722285,24.99,13.3685,5.92975,11.4799
10,9734270,9734689,419,9734633,23.47,8.56308,3.86616,6.84373
10,9738601,9739012,411,9738784,56.03,38.8988,9.5053,36.521
10,9739250,9739708,458,9739512,42.4,30.5446,9.50349,28.2924
10,9752353,9752624,271,9752405,23.47,10.7893,4.79858,8.98286
10,9759159,9759475,316,9759334,25.74,10.6646,4.51762,8.86073
10,9775394,9775704,310,9775590,27.26,6.3081,2.76369,4.69923
10,9826863,9827321,458,9827014,46.19,16.6548,4.28985,14.6776
10,9833791,9834198,407,9834039,39.37,24.8259,7.79114,22.6732
10,9840875,9841102,227,9841000,17.42,6.77052,3.76206,5.13541
10,9846424,9846681,257,9846563,22.72,13.3364,6.26497,11.4483
10,9866112,9866329,217,9866192,23.47,9.47729,4.23661,7.71949
10,9877614,9877929,315,9877756,22.72,10.9015,5.05663,9.0915
10,9879832,9880291,459,9880073,41.65,33.6429,11.2656,31.3402
10,9883646,9884237,591,9883950,93.89,91.1612,18.9782,88.2718
10,9889875,9890080,205,9889944,45.43,9.98974,2.90195,8.20947
10,9894942,9895568,626,9895278,262.74,348.752,46.1494,344.924
10,9940305,9940588,283,9940484,22.72,13.3364,6.26497,11.4483
10,9952688,9952975,287,9952935,21.2,6.40804,3.1716,4.79368
10,9956083,9956571,488,9956228,24.99,6.13344,2.95644,4.53121
10,9958195,9958600,405,9958437,19.69,10.6366,5.46486,8.83479
10,9959854,9960059,205,9959907,15.9,5.74621,3.60361,4.16954
10,9960792,9961215,423,9961024,36.34,27.8544,9.86545,25.6464
10,9982652,9982982,330,9982828,21.96,6.72475,3.40629,5.09167
10,9998497,9998710,213,9998616,18.93,9.77723,5.26484,8.00639
10,10006762,10006980,218,10006869,19.69,10.0802,5.17171,8.29675
10,10043189,10043859,670,10043487,56.79,52.4372,15.2662,49.8913
10,10084661,10085137,476,10084869,101.46,73.307,11.3848,70.5588
10,10094758,10095322,564,10094879,25.74,7.5446,3.34304,5.86824
10,10098988,10099590,602,10099293,56.03,41.5569,10.4674,39.1433
10,10125760,10126236,476,10126022,91.62,42.6604,6.17464,40.2318
10,10132911,10133446,535,10133265,45.43,19.1835,5.04687,17.1488
10,10150877,10151331,454,10151177,24.23,9.79599,4.20499,8.02209
10,10162917,10163122,205,10163073,18.93,7.82658,4.24939,6.13756
10,10180998,10181275,277,10181140,35.59,11.0065,3.65878,9.19148
10,10228253,10228725,472,10228452,57.55,35.7977,8.36374,33.4647
10,10234175,10234738,563,10234504,74.2,41.6804,7.52043,39.2654
10,10238123,10238736,613,10238504,40.89,16.6544,4.87922,14.6776
10,10259101,10259498,397,10259270,21.2,12.3478,5.82939,10.4918
10,10269347,10269749,402,10269485,28.02,4.04859,2.07256,2.58929
10,10276171,10276881,710,10276418,36.34,26.7871,9.3526,24.5971
10,10277174,10277379,205,10277313,12.87,4.92659,3.54696,3.40223
10,10277623,10277898,275,10277801,20.44,10.9285,5.36101,9.11707
10,10299431,10299636,205,10299517,14.39,6.57083,4.06468,4.94352
10,10302360,10302839,479,10302504,41.65,27.556,8.52905,25.3548
10,10322189,10322466,277,10322285,52.25,16.1189,3.80328,14.1542
10,10350172,10350657,485,10350411,97.68,73.1872,12.0706,70.4403
10,10368259,10368630,371,10368426,34.83,7.28108,2.7562,5.62197
10,10372375,10372795,420,10372377,25.74,3.79982,2.14298,2.36136
10,10406488,10407302,814,10406857,58.3,41.0365,9.88389,38.6286
10,10411189,10411660,471,10411339,40.13,26.5338,8.22618,24.3489
10,10430961,10431598,637,10431445,29.53,12.8553,4.82311,10.9803
10,10443721,10444419,698,10444077,29.53,15.703,5.96236,13.7484
10,10446393,10446777,384,10446618,29.53,12.4492,4.67181,10.5859
10,10447791,10448007,216,10447824,17.42,5.26629,3.06921,3.71582
10,10448248,10448965,717,10448582,65.12,23.0702,4.40787,20.9499
10,10462958,10463456,498,10463214,32.56,15.9754,5.59317,14.0148
10,10465332,10465693,361,10465537,19.69,7.15767,3.75442,5.50281
10,10473881,10474703,822,10474296,62.09,31.023,6.30893,28.7631
10,10477193,10477740,547,10477489,102.98,42.4376,5.47249,40.0112
10,10494274,10494479,205,10494426,15.14,7.33522,4.2647,5.66609
10,10511717,10511974,257,10511858,24.99,8.91369,3.97661,7.18007
10,10512651,10512859,208,10512821,18.17,3.88655,2.39656,2.43747
10,10533327,10533585,258,10533478,31.04,16.4364,5.83744,14.4633
10,10550101,10550440,339,10550285,63.6,29.374,5.87306,27.1398
10,10561296,10561516,220,10561408,36.34,7.80669,2.76527,6.11891
10,10583579,10584380,801,10583967,138.57,89.7484,9.96894,86.8697
10,10587108,10587514,406,10587334,35.59,21.3098,7.20302,19.2257
10,10608405,10608881,476,10608704,37.86,19.915,6.34438,17.8627
10,10622186,10622449,263,10622267,17.42,6.15463,3.47131,4.55154
10,10622724,10623015,291,10622947,20.44,8.17104,4.04223,6.46689
10,10629929,10630141,212,10630050,32.56,9.22533,3.3559,7.48035
10,10639558,10640347,789,10639839,43.92,16.2502,4.49168,14.2814
10,10648624,10649420,796,10649030,111.31,97.7246,16.0438,94.7891
10,10669391,10669609,218,10669480,20.44,10.9285,5.36101,9.11707
10,10673862,10674214,352,10674031,45.43,38.4587,12.2658,36.087
10,10683472,10684029,557,10683730,68.9,68.7278,18.4666,66.0192
10,10685428,10685645,217,10685598,18.93,7.28745,3.98593,5.6259
10,10692885,10693396,511,10693075,28.02,10.8899,4.14513,9.0807
10,10694684,10695450,766,10694978,63.6,38.0078,8.07546,35.6424
10,10697591,10697979,388,10697753,35.59,9.77814,3.32616,8.00694
10,10709818,10710681,863,10710224,91.62,102.361,24.4674,99.3941
10,10713600,10714399,799,10713905,75.72,34.3958,5.90143,32.083
10,10729680,10730218,538,10730038,53,31.8989,7.71472,29.6234
10,10732993,10733517,524,10733304,81.78,67.3558,13.7445,64.6617
10,10740786,10741143,357,10740948,37.86,13.7765,4.3177,11.8761
10,10746573,10746780,207,10746631,23.47,7.40967,3.42277,5.73913
10,10769204,10769662,458,10769479,35.59,21.584,7.31755,19.495
10,10776690,10777395,705,10777053,78.75,63.8765,13.2912,61.2152
10,10788599,10789016,417,10788780,33.32,24.5176,9.06534,22.37
10,10838895,10839180,285,10839030,22.72,13.3364,6.26497,11.4483
10,10864789,10865048,259,10864929,17.42,8.44714,4.60382,6.73087
10,10923497,10924087,590,10923701,15.14,7.33522,4.2647,5.66609
10,10925888,10926462,574,10926194,58.3,36.7912,8.47191,34.4426
10,10950320,10950648,328,10950482,15.9,5.99603,3.73418,4.40027
10,10950931,10951461,530,10951306,20.44,4.02702,2.38267,2.57038
10,10954862,10955154,292,10955037,26.5,16.1503,6.74884,14.1853
10,10960155,10960473,318,10960249,20.44,5.2517,2.83651,3.70345
10,10961766,10962254,488,10962055,20.44,9.6271,4.7166,7.86439
10,10988998,10989290,292,10989172,30.29,8.07908,3.1225,6.38251
10,11001529,11001761,232,11001654,13.63,5.83374,3.86465,4.25018
10,11005331,11005615,284,11005416,17.42,7.43575,4.08729,5.76472
10,11030789,11031156,367,11030989,22.72,10.9015,5.05663,9.0915
10,11045130,11045495,365,11045330,83.29,69.9521,14.0484,67.2335
10,11046818,11047739,921,11047107,121.15,119.874,20.3583,116.796
10,11059378,11059942,564,11059872,32.56,13.1066,4.56275,11.2249
10,11068777,11069248,471,11069035,93.89,75.4676,13.5559,72.7017
10,11075202,11075699,497,11075262,22.72,7.90484,3.74654,6.21269
10,11081547,11082169,622,11081975,30.29,10.6508,3.91093,8.84741
10,11092640,11092945,305,11092751,14.39,6.57083,4.06468,4.94352
10,11099522,11100065,543,11099822,41.65,22.8827,6.73701,20.7662
10,11108728,11108974,246,11108867,15.14,7.32984,4.26181,5.66609
10,11156968,11157558,590,11157387,21.96,7.26463,3.62692,5.60609
10,11176112,11176330,218,11176262,24.23,9.57964,4.11918,7.81875
10,11189272,11189900,628,11189544,193.08,272.944,49.8863,269.288
10,11191137,11191474,337,11191290,44.67,21.0171,5.70925,18.9401
10,11196305,11196556,251,11196470,15.9,7.33522,4.46473,5.66609
10,11203984,11205071,1087,11204252,37.86,13.7765,4.3177,11.8761
10,11233824,11234050,226,11233992,16.66,8.12533,4.66476,6.42315
10,11246073,11246456,383,11246277,84.05,69.9109,13.7473,67.1932
10,11252637,11252880,243,11252780,31.04,11.3616,4.02066,9.5366
10,11280135,11280421,286,11280266,36.34,21.4993,7.03957,19.4118
10,11298850,11299767,917,11299605,21.2,10.1034,4.73373,8.3191
10,11301224,11301713,489,11301406,21.2,5.34426,2.77515,3.78544
10,11327134,11327370,236,11327285,21.2,7.73977,3.7002,6.0537
10,11330191,11330733,542,11330466,18.93,8.17447,4.42341,6.47006
10,11340008,11340852,844,11340405,56.79,38.3408,9.43493,35.9715
10,11341020,11341522,502,11341181,21.96,12.4094,6.06082,10.5519
10,11366176,11366574,398,11366377,53.76,19.8089,4.56335,17.7585
10,11377896,11378174,278,11378006,22.72,8.5355,4.00601,6.81676
10,11386558,11387808,1250,11387092,97.68,68.9093,10.9641,66.1995
10,11397916,11398189,273,11398067,23.47,11.0053,4.89456,9.19069
10,11405529,11405809,280,11405631,24.99,10.1619,4.48286,8.37683
10,11408358,11409056,698,11408768,102.22,88.2961,15.3146,85.4271
10,11421034,11421524,490,11421287,53.76,48.5263,14.4661,46.0252
10,11451511,11451775,264,11451681,18.93,6.22173,3.48725,4.61587
10,11460437,11461025,588,11460745,20.44,10.7341,5.26234,8.92876
10,11476876,11477199,323,11477063,22.72,11.9085,5.54103,10.0645
10,11481618,11482396,778,11481785,33.32,14.5376,4.90231,12.615
10,11496201,11496715,514,11496397,74.2,41.6167,7.50541,39.2027
10,11501118,11501678,560,11501386,94.65,81.265,15.1103,78.4515
10,11511230,11511716,486,11511421,66.63,37.475,7.51471,35.1169
10,11530189,11530600,411,11530345,27.26,10.6325,4.19269,8.83303
10,11543976,11544290,314,11544089,17.42,8.11238,4.42995,6.41319
10,11560659,11561200,541,11560940,395.25,434.932,30.2597,430.963
10,11564777,11565033,256,11564908,25.74,8.87152,3.82062,7.14008
10,11573910,11574614,704,11574034,37.1,15.5595,4.76277,13.6068
10,11582273,11582648,375,11582459,61.33,42.7173,9.84709,40.2882
10,11608575,11608784,209,11608717,17.42,5.6097,3.22227,4.03893
10,11621294,11621506,212,11621426,31.04,9.35897,3.40719,7.60689
10,11627634,11627864,230,11627750,28.77,6.0787,2.69562,4.47891
10,11639201,11640209,1008,11639978,60.57,57.7568,16.2663,55.1556
10,11653647,11654014,367,11653849,14.39,6.57083,4.06468,4.94352
10,11677941,11678431,490,11678281,19.69,7.47792,3.8995,5.80498
10,11683519,11684344,825,11683912,30.29,10.6961,3.92565,8.89187
10,11689092,11690010,918,11689764,40.13,23.2367,6.94778,21.1138
10,11696777,11697136,359,11696951,46.95,25.3875,6.84936,23.2246
10,11719071,11719662,591,11719384,64.36,45.5614,10.1935,43.0964
10,11735096,11735806,710,11735531,67.39,57.1656,13.6779,54.5706
10,11758501,11759286,785,11758858,101.46,102.293,20.4926,99.3272
10,11781106,11781394,288,11781235,39.37,10.8989,3.36447,9.08915
10,11803617,11803967,350,11803854,40.13,17.4709,5.0313,15.4755
10,11805817,11806345,528,11806025,81.78,67.506,13.796,64.8098
10,11816624,11816952,328,11816782,13.63,5.83374,3.86465,4.25018
10,11821210,11821763,553,11821510,156.74,85.501,7.88688,82.6552
10,11830142,11830417,275,11830292,18.17,7.28745,3.83449,5.6259
10,11844964,11845687,723,11845279,125.69,122.712,20.211,119.619
10,11868879,11869428,549,11869137,39.37,19.0562,5.67924,17.0238
10,11878958,11879234,276,11879090,16.66,5.63543,3.38083,4.06398
10,11886895,11887613,718,11887223,100.71,113.075,25.4264,110.04
10,11931797,11932071,274,11931945,14.39,6.57083,4.06468,4.94352
10,11934780,11935328,548,11935016,28.77,16.0486,6.3482,14.0855
10,11943465,11943836,371,11943670,23.47,14.2739,6.46499,12.3601
10,11961295,11961647,352,11961624,18.17,5.46,3.02883,3.89513
10,11963444,11964414,970,11963811,31.8,21.4139,8.20046,19.3276
10,11970540,11971097,557,11970778,20.44,11.2225,5.5119,9.40245
10,11973991,11974715,724,11974340,41.65,21.7042,6.32719,19.6134
10,11989098,11989592,494,11989259,26.5,3.87501,2.1155,2.42868
10,12015495,12016340,845,12016030,134.02,144.06,24.5049,140.852
10,12038632,12039026,394,12038722,18.93,8.21449,4.44362,6.50706
10,12040103,12040467,364,12040271,18.93,7.28745,3.98593,5.6259
10,12045024,12045415,391,12045217,31.04,21.4139,8.01116,19.3276
10,12052716,12053453,737,12053129,31.04,11.3145,4.00558,9.49088
10,12108798,12109691,893,12109204,28.02,10.8899,4.14513,9.0807
10,12122772,12123132,360,12122943,33.32,20.0334,7.01046,17.9797
10,12152407,12152668,261,12152547,28.77,10.9829,4.28698,9.16984
10,12173379,12173615,236,12173512,24.23,10.3152,4.41469,8.52494
10,12187838,12188199,361,12188039,28.02,6.11664,2.63781,4.515
10,12190874,12191818,944,12191398,72.69,46.9551,9.21124,44.4743
10,12200274,12201094,820,12200479,21.2,9.46042,4.44024,7.70307
10,12218678,12219660,982,12219330,48.46,36.7895,10.6388,34.4419
10,12226739,12227118,379,12226997,22.72,10.3585,4.80462,8.56669
10,12239637,12240377,740,12239918,72.69,27.9723,4.91266,25.7626
10,12263071,12263619,548,12263323,42.4,24.3706,7.06247,22.2272
10,12265142,12265424,282,12265317,29.53,11.653,4.38307,9.81763
10,12267954,12268204,250,12268084,39.37,10.8989,3.36447,9.08915
10,12273893,12274112,219,12274033,24.99,7.24295,3.3467,5.58536
10,12275853,12276642,789,12276080,68.15,36.1816,6.90088,33.8406
10,12312336,12312736,400,12312441,24.99,8.91369,3.97661,7.18007
10,12334997,12335362,365,12335124,13.63,5.83374,3.86465,4.25018
10,12336941,12337560,619,12337303,40.89,14.2051,4.18881,12.2948
10,12338301,12338736,435,12338509,74.2,59.1138,12.534,56.499
10,12367552,12367846,294,12367709,21.2,11.7967,5.5503,9.95604
10,12376536,12376792,256,12376641,36.34,13.7785,4.35002,11.8779
10,12385103,12385352,249,12385242,37.1,15.2256,4.66081,13.2852
10,12391792,12392182,390,12391961,31.8,15.8498,5.7396,13.8932
10,12397687,12398135,448,12398013,22.72,7.06705,3.41477,5.41719
10,12407196,12408231,1035,12407755,210.5,191.516,18.7998,188.112
10,12409993,12410281,288,12410137,41.65,23.9024,7.10517,21.7664
10,12412023,12412370,347,12412197,36.34,20.2103,6.53455,18.1519
10,12415930,12416662,732,12416494,25.74,6.4496,2.97159,4.83219
